wave_id,step,truth_layer,truth_file,respondent,tp,fp,fn,tn,precision,recall,fpr,fnr,pair_accuracy,n_fail_safe,n_pairs_evaluated
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Carlos Gomez,34,137,12,117,0.198830,0.739130,0.539370,0.260870,0.503333,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Carmen Ortiz,5,42,41,212,0.106383,0.108696,0.165354,0.891304,0.723333,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Eddy Lin,39,175,7,79,0.182243,0.847826,0.688976,0.152174,0.393333,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Francisco Lopez,29,124,17,130,0.189542,0.630435,0.488189,0.369565,0.530000,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Giorgio Rossi,33,153,13,101,0.177419,0.717391,0.602362,0.282609,0.446667,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Hailey Johnson,23,102,23,152,0.184000,0.500000,0.401575,0.500000,0.583333,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Isabella Rodriguez,35,172,11,82,0.169082,0.760870,0.677165,0.239130,0.390000,24,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Jane Moreno,41,226,5,28,0.153558,0.891304,0.889764,0.108696,0.230000,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Jennifer Moore,37,146,9,108,0.202186,0.804348,0.574803,0.195652,0.483333,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,John Lin,41,220,5,34,0.157088,0.891304,0.866142,0.108696,0.250000,24,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Klaus Mueller,36,148,10,106,0.195652,0.782609,0.582677,0.217391,0.473333,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Latoya Williams,21,109,25,145,0.161538,0.456522,0.429134,0.543478,0.553333,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Maria Lopez,6,21,40,233,0.222222,0.130435,0.082677,0.869565,0.796667,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Mei Lin,33,169,13,85,0.163366,0.717391,0.665354,0.282609,0.393333,0,300
noise_r01,2100,observed_interaction_recent,ground_truth/ground_truth_edges_2100.csv,Rajiv Patel,19,92,27,162,0.171171,0.413043,0.362205,0.586957,0.603333,0,300
