wave_id,step,truth_layer,truth_file,respondent,tp,fp,fn,tn,precision,recall,fpr,fnr,pair_accuracy,n_fail_safe,n_pairs_evaluated
post,3300,observed_interaction_recent,ground_truth/ground_truth_edges_3300.csv,__overall__,743,3256,532,2969,0.185796,0.582745,0.523052,0.417255,0.494933,0,7500
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Abigail Chen,33,104,53,110,0.240876,0.383721,0.485981,0.616279,0.476667,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Adam Smith,60,142,26,72,0.297030,0.697674,0.663551,0.302326,0.440000,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Arthur Burton,55,142,31,72,0.279188,0.639535,0.663551,0.360465,0.423333,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Ayesha Khan,44,110,42,104,0.285714,0.511628,0.514019,0.488372,0.493333,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Carlos Gomez,50,134,36,80,0.271739,0.581395,0.626168,0.418605,0.433333,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Carmen Ortiz,35,67,51,147,0.343137,0.406977,0.313084,0.593023,0.606667,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Eddy Lin,58,142,28,72,0.290000,0.674419,0.663551,0.325581,0.433333,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Francisco Lopez,39,103,47,111,0.274648,0.453488,0.481308,0.546512,0.500000,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Giorgio Rossi,54,141,32,73,0.276923,0.627907,0.658879,0.372093,0.423333,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Hailey Johnson,48,120,38,94,0.285714,0.558140,0.560748,0.441860,0.473333,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Isabella Rodriguez,57,149,29,65,0.276699,0.662791,0.696262,0.337209,0.406667,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Jane Moreno,69,175,17,39,0.282787,0.802326,0.817757,0.197674,0.360000,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,Jennifer Moore,57,119,29,95,0.323864,0.662791,0.556075,0.337209,0.506667,0,300
post,3300,background_social_tie,ground_truth/background_social_edges.csv,John Lin,78,182,8,32,0.300000,0.906977,0.850467,0.093023,0.366667,0,300
